source_platform,source_url,project_name,chain_or_vm,language,finding_id_or_title,severity_raw,severity_normalized,bug_family,attack_chain_stage,root_cause_type,exploit_prerequisites,fix_pattern,report_date,public_disclosure_date
code4rena,https://code4rena.com/reports/2022-09-vtvl,Vtvl,EVM,Solidity,,H=12;M=60;L=0;NC=0;G=0,high,,,,,,2022-09-01,2022-09-01
code4rena,https://code4rena.com/reports/2022-09-y2k-finance,Y2K Finance,EVM,Solidity,,H=54;M=96;L=0;NC=0;G=0,high,,,,,,2022-09-01,2022-09-01
code4rena,https://code4rena.com/reports/2022-10-blur,Blur,EVM,Solidity,,H=6;M=6;L=0;NC=0;G=0,high,,,,,,2022-10-01,2022-10-01
code4rena,https://code4rena.com/reports/2022-10-holograph,Holograph,EVM,Solidity,,H=48;M=114;L=0;NC=0;G=0,high,,,,,,2022-10-01,2022-10-01
code4rena,https://code4rena.com/reports/2022-10-inverse,Inverse,EVM,Solidity,,H=0;M=108;L=0;NC=0;G=0,medium,,,,,,2022-10-01,2022-10-01
code4rena,https://code4rena.com/reports/2022-10-juicebox,Juicebox,EVM,Solidity,,H=30;M=48;L=0;NC=0;G=0,high,,,,,,2022-10-01,2022-10-01
code4rena,https://code4rena.com/reports/2022-10-paladin,Paladin,EVM,Solidity,,H=0;M=48;L=0;NC=0;G=0,medium,,,,,,2022-10-01,2022-10-01
code4rena,https://code4rena.com/reports/2022-10-thegraph,Thegraph,EVM,Solidity,,H=0;M=24;L=0;NC=0;G=0,medium,,,,,,2022-10-01,2022-10-01
code4rena,https://code4rena.com/reports/2022-10-traderjoe,Traderjoe,EVM,Solidity,,H=30;M=42;L=0;NC=0;G=0,high,,,,,,2022-10-01,2022-10-01
code4rena,https://code4rena.com/reports/2022-10-zksync,Zksync,EVM,Solidity,,H=0;M=12;L=0;NC=0;G=0,medium,,,,,,2022-10-01,2022-10-01
code4rena,https://code4rena.com/reports/2022-11-canto,Canto,EVM,Solidity,,H=12;M=18;L=0;NC=0;G=0,high,,,,,,2022-11-01,2022-11-01
code4rena,https://code4rena.com/reports/2022-11-debtdao,Debtdao,EVM,Solidity,,H=36;M=66;L=0;NC=0;G=0,high,,,,,,2022-11-01,2022-11-01
code4rena,https://code4rena.com/reports/2022-11-ens,Ens,EVM,Solidity,,H=12;M=18;L=0;NC=0;G=0,high,,,,,,2022-11-01,2022-11-01
code4rena,https://code4rena.com/reports/2022-11-foundation,Foundation,EVM,Solidity,,H=0;M=18;L=0;NC=0;G=6,medium,,,,,,2022-11-01,2022-11-01
code4rena,https://code4rena.com/reports/2022-11-looksrare,Looksrare,EVM,Solidity,,H=0;M=36;L=0;NC=0;G=0,medium,,,,,,2022-11-01,2022-11-01
code4rena,https://code4rena.com/reports/2022-11-non-fungible,Non Fungible,EVM,Solidity,,H=6;M=12;L=0;NC=0;G=0,high,,,,,,2022-11-01,2022-11-01
code4rena,https://code4rena.com/reports/2022-11-paraspace,Paraspace,EVM,Solidity,,H=60;M=144;L=0;NC=0;G=0,high,,,,,,2022-11-01,2022-11-01
code4rena,https://code4rena.com/reports/2022-11-redactedcartel,Redactedcartel,EVM,Solidity,,H=36;M=72;L=0;NC=0;G=0,high,,,,,,2022-11-01,2022-11-01
code4rena,https://code4rena.com/reports/2022-11-size,Size,EVM,Solidity,,H=12;M=42;L=0;NC=0;G=0,high,,,,,,2022-11-01,2022-11-01
code4rena,https://code4rena.com/reports/2022-11-stakehouse,Stakehouse,EVM,Solidity,,H=126;M=186;L=0;NC=0;G=0,high,,,,,,2022-11-01,2022-11-01
code4rena,https://code4rena.com/reports/2022-12-backed,Backed,EVM,Solidity,,H=24;M=48;L=0;NC=0;G=0,high,,,,,,2022-12-01,2022-12-01
code4rena,https://code4rena.com/reports/2022-12-caviar,Caviar,EVM,Solidity,,H=18;M=30;L=0;NC=0;G=0,high,,,,,,2022-12-01,2022-12-01
code4rena,https://code4rena.com/reports/2022-12-escher,Escher,EVM,Solidity,,H=18;M=78;L=0;NC=0;G=0,high,,,,,,2022-12-01,2022-12-01
code4rena,https://code4rena.com/reports/2022-12-forgeries,Forgeries,EVM,Solidity,,H=12;M=18;L=0;NC=0;G=0,high,,,,,,2022-12-01,2022-12-01
code4rena,https://code4rena.com/reports/2022-12-forgotten-runiverse,Forgotten Runiverse,EVM,Solidity,,H=0;M=42;L=0;NC=0;G=0,medium,,,,,,2022-12-01,2022-12-01
code4rena,https://code4rena.com/reports/2022-12-gogopool,Gogopool,EVM,Solidity,,H=36;M=132;L=0;NC=0;G=0,high,,,,,,2022-12-01,2022-12-01
code4rena,https://code4rena.com/reports/2022-12-pooltogether,Pooltogether,EVM,Solidity,,H=0;M=18;L=0;NC=0;G=0,medium,,,,,,2022-12-01,2022-12-01
code4rena,https://code4rena.com/reports/2022-12-prepo,Prepo,EVM,Solidity,,H=12;M=42;L=0;NC=0;G=0,high,,,,,,2022-12-01,2022-12-01
code4rena,https://code4rena.com/reports/2022-12-stealth-project,Stealth Project,EVM,Solidity,,H=0;M=48;L=0;NC=0;G=0,medium,,,,,,2022-12-01,2022-12-01
code4rena,https://code4rena.com/reports/2022-12-tessera,Tessera,EVM,Solidity,,H=54;M=54;L=0;NC=0;G=0,high,,,,,,2022-12-01,2022-12-01
code4rena,https://code4rena.com/reports/2022-12-tigris,Tigris,EVM,Solidity,,H=66;M=144;L=0;NC=0;G=0,high,,,,,,2022-12-01,2022-12-01
code4rena,https://code4rena.com/reports/2023-01-astaria,Astaria,EVM,Solidity,,H=126;M=204;L=0;NC=0;G=0,high,,,,,,2023-01-01,2023-01-01
code4rena,https://code4rena.com/reports/2023-01-biconomy,Biconomy,EVM,Solidity,,H=42;M=48;L=0;NC=0;G=0,high,,,,,,2023-01-01,2023-01-01
code4rena,https://code4rena.com/reports/2023-01-blockswap-fv,Blockswap Fv,EVM,Solidity,,H=0;M=36;L=0;NC=0;G=0,medium,,,,,,2023-01-01,2023-01-01
code4rena,https://code4rena.com/reports/2023-01-canto-identity,Canto Identity,EVM,Solidity,,H=6;M=24;L=0;NC=0;G=0,high,,,,,,2023-01-01,2023-01-01
code4rena,https://code4rena.com/reports/2023-01-drips,Drips,EVM,Solidity,,H=6;M=12;L=0;NC=0;G=0,high,,,,,,2023-01-01,2023-01-01
code4rena,https://code4rena.com/reports/2023-01-numoen,Numoen,EVM,Solidity,,H=6;M=36;L=0;NC=0;G=0,high,,,,,,2023-01-01,2023-01-01
code4rena,https://code4rena.com/reports/2023-01-ondo,Ondo,EVM,Solidity,,H=6;M=30;L=0;NC=0;G=0,high,,,,,,2023-01-01,2023-01-01
code4rena,https://code4rena.com/reports/2023-01-opensea,Opensea,EVM,Solidity,,H=0;M=6;L=0;NC=0;G=0,medium,,,,,,2023-01-01,2023-01-01
code4rena,https://code4rena.com/reports/2023-01-popcorn,Popcorn,EVM,Solidity,,H=72;M=210;L=0;NC=0;G=0,high,,,,,,2023-01-01,2023-01-01
code4rena,https://code4rena.com/reports/2023-01-rabbithole,Rabbithole,EVM,Solidity,,H=12;M=54;L=0;NC=0;G=0,high,,,,,,2023-01-01,2023-01-01
code4rena,https://code4rena.com/reports/2023-01-reserve,Reserve,EVM,Solidity,,H=12;M=150;L=0;NC=0;G=0,high,,,,,,2023-01-01,2023-01-01
code4rena,https://code4rena.com/reports/2023-01-timeswap,Timeswap,EVM,Solidity,,H=18;M=42;L=0;NC=0;G=0,high,,,,,,2023-01-01,2023-01-01
code4rena,https://code4rena.com/reports/2023-02-ethos,Ethos,EVM,Solidity,,H=18;M=84;L=0;NC=0;G=0,high,,,,,,2023-02-01,2023-02-01
code4rena,https://code4rena.com/reports/2023-02-kuma,Kuma,EVM,Solidity,,H=6;M=24;L=0;NC=0;G=0,high,,,,,,2023-02-01,2023-02-01
code4rena,https://code4rena.com/reports/2023-02-malt,Malt,EVM,Solidity,,H=36;M=96;L=0;NC=0;G=0,high,,,,,,2023-02-01,2023-02-01
code4rena,https://code4rena.com/reports/2023-03-aragon,Aragon,EVM,Solidity,,H=0;M=24;L=0;NC=0;G=0,medium,,,,,,2023-03-01,2023-03-01
code4rena,https://code4rena.com/reports/2023-03-asymmetry,Asymmetry,EVM,Solidity,,H=48;M=72;L=0;NC=0;G=0,high,,,,,,2023-03-01,2023-03-01
code4rena,https://code4rena.com/reports/2023-03-canto-identity,Canto Identity,EVM,Solidity,,H=6;M=54;L=0;NC=0;G=0,high,,,,,,2023-03-01,2023-03-01
code4rena,https://code4rena.com/reports/2023-03-mute,Mute,EVM,Solidity,,H=18;M=54;L=0;NC=0;G=0,high,,,,,,2023-03-01,2023-03-01
code4rena,https://code4rena.com/reports/2023-03-neotokyo,Neotokyo,EVM,Solidity,,H=12;M=0;L=0;NC=0;G=0,high,,,,,,2023-03-01,2023-03-01
code4rena,https://code4rena.com/reports/2023-03-polynomial,Polynomial,EVM,Solidity,,H=84;M=114;L=0;NC=0;G=0,high,,,,,,2023-03-01,2023-03-01
code4rena,https://code4rena.com/reports/2023-03-wenwin,Wenwin,EVM,Solidity,,H=6;M=42;L=0;NC=0;G=0,high,,,,,,2023-03-01,2023-03-01
code4rena,https://code4rena.com/reports/2023-03-zksync,Zksync,EVM,Solidity,,H=6;M=30;L=0;NC=0;G=0,high,,,,,,2023-03-01,2023-03-01
code4rena,https://code4rena.com/reports/2023-04-caviar,Caviar,EVM,Solidity,,H=18;M=102;L=0;NC=0;G=0,high,,,,,,2023-04-01,2023-04-01
code4rena,https://code4rena.com/reports/2023-04-eigenlayer,Eigenlayer,EVM,Solidity,,H=12;M=12;L=0;NC=0;G=0,high,,,,,,2023-04-01,2023-04-01
code4rena,https://code4rena.com/reports/2023-04-ens,Ens,EVM,Solidity,,H=0;M=42;L=0;NC=0;G=0,medium,,,,,,2023-04-01,2023-04-01
code4rena,https://code4rena.com/reports/2023-04-frankencoin,Frankencoin,EVM,Solidity,,H=36;M=90;L=0;NC=0;G=0,high,,,,,,2023-04-01,2023-04-01
code4rena,https://code4rena.com/reports/2023-04-party,Party,EVM,Solidity,,H=48;M=72;L=0;NC=0;G=0,high,,,,,,2023-04-01,2023-04-01
code4rena,https://code4rena.com/reports/2023-04-rubicon,Rubicon,EVM,Solidity,,H=102;M=168;L=0;NC=0;G=0,high,,,,,,2023-04-01,2023-04-01
code4rena,https://code4rena.com/reports/2023-05-ajna,Ajna,EVM,Solidity,,H=66;M=84;L=0;NC=0;G=0,high,,,,,,2023-05-01,2023-05-01
code4rena,https://code4rena.com/reports/2023-05-ambire,Ambire,EVM,Solidity,,H=0;M=30;L=0;NC=0;G=0,medium,,,,,,2023-05-01,2023-05-01
code4rena,https://code4rena.com/reports/2023-05-base,Base,EVM,Solidity,,H=0;M=0;L=0;NC=0;G=0,,,,,,,2023-05-01,2023-05-01
code4rena,https://code4rena.com/reports/2023-05-juicebox,Juicebox,EVM,Solidity,,H=0;M=18;L=0;NC=0;G=0,medium,,,,,,2023-05-01,2023-05-01
code4rena,https://code4rena.com/reports/2023-05-maia,Maia,EVM,Solidity,,H=210;M=264;L=0;NC=0;G=0,high,,,,,,2023-05-01,2023-05-01
code4rena,https://code4rena.com/reports/2023-05-particle,Particle,EVM,Solidity,,H=36;M=24;L=0;NC=0;G=0,high,,,,,,2023-05-01,2023-05-01
code4rena,https://code4rena.com/reports/2023-05-party,Party,EVM,Solidity,,H=6;M=42;L=0;NC=0;G=0,high,,,,,,2023-05-01,2023-05-01
code4rena,https://code4rena.com/reports/2023-05-venus,Venus,EVM,Solidity,,H=6;M=96;L=0;NC=0;G=0,high,,,,,,2023-05-01,2023-05-01
code4rena,https://code4rena.com/reports/2023-05-xeth,Xeth,EVM,Solidity,,H=0;M=60;L=0;NC=0;G=0,medium,,,,,,2023-05-01,2023-05-01
code4rena,https://code4rena.com/reports/2023-06-angle,Angle,EVM,Solidity,,H=18;M=42;L=0;NC=0;G=0,high,,,,,,2023-06-01,2023-06-01
code4rena,https://code4rena.com/reports/2023-06-canto,Canto,EVM,Solidity,,H=6;M=6;L=0;NC=0;G=0,high,,,,,,2023-06-01,2023-06-01
code4rena,https://code4rena.com/reports/2023-06-llama,Llama,EVM,Solidity,,H=12;M=18;L=0;NC=0;G=0,high,,,,,,2023-06-01,2023-06-01
code4rena,https://code4rena.com/reports/2023-06-lukso,Lukso,EVM,Solidity,,H=0;M=48;L=0;NC=0;G=0,medium,,,,,,2023-06-01,2023-06-01
code4rena,https://code4rena.com/reports/2023-06-lybra,Lybra,EVM,Solidity,,H=48;M=138;L=0;NC=0;G=0,high,,,,,,2023-06-01,2023-06-01
code4rena,https://code4rena.com/reports/2023-06-reserve,Reserve,EVM,Solidity,,H=12;M=72;L=0;NC=0;G=0,high,,,,,,2023-06-01,2023-06-01
code4rena,https://code4rena.com/reports/2023-06-stader,Stader,EVM,Solidity,,H=6;M=84;L=0;NC=0;G=0,high,,,,,,2023-06-01,2023-06-01
code4rena,https://code4rena.com/reports/2023-07-amphora,Amphora,EVM,Solidity,,H=18;M=18;L=0;NC=0;G=0,high,,,,,,2023-07-01,2023-07-01
code4rena,https://code4rena.com/reports/2023-07-arcade,Arcade,EVM,Solidity,,H=0;M=48;L=0;NC=0;G=0,medium,,,,,,2023-07-01,2023-07-01
code4rena,https://code4rena.com/reports/2023-07-axelar,Axelar,EVM,Solidity,,H=12;M=54;L=0;NC=0;G=0,high,,,,,,2023-07-01,2023-07-01
code4rena,https://code4rena.com/reports/2023-07-basin,Basin,EVM,Solidity,,H=6;M=78;L=0;NC=0;G=0,high,,,,,,2023-07-01,2023-07-01
code4rena,https://code4rena.com/reports/2023-07-lens,Lens,EVM,Solidity,,H=0;M=66;L=0;NC=0;G=0,medium,,,,,,2023-07-01,2023-07-01
code4rena,https://code4rena.com/reports/2023-07-moonwell,Moonwell,EVM,Solidity,,H=0;M=102;L=0;NC=0;G=0,medium,,,,,,2023-07-01,2023-07-01
code4rena,https://code4rena.com/reports/2023-07-nounsdao,Nounsdao,EVM,Solidity,,H=6;M=18;L=0;NC=0;G=0,high,,,,,,2023-07-01,2023-07-01
code4rena,https://code4rena.com/reports/2023-07-pooltogether,Pooltogether,EVM,Solidity,,H=54;M=162;L=0;NC=0;G=0,high,,,,,,2023-07-01,2023-07-01
code4rena,https://code4rena.com/reports/2023-07-reserve,Reserve,EVM,Solidity,,H=18;M=90;L=0;NC=0;G=0,high,,,,,,2023-07-01,2023-07-01
code4rena,https://code4rena.com/reports/2023-07-tapioca,Tapioca,EVM,Solidity,,H=360;M=594;L=0;NC=0;G=0,high,,,,,,2023-07-01,2023-07-01
code4rena,https://code4rena.com/reports/2023-08-arbitrum,Arbitrum,EVM,Solidity,,H=6;M=30;L=0;NC=0;G=0,high,,,,,,2023-08-01,2023-08-01
code4rena,https://code4rena.com/reports/2023-08-dopex,Dopex,EVM,Solidity,,H=54;M=102;L=0;NC=0;G=0,high,,,,,,2023-08-01,2023-08-01
code4rena,https://code4rena.com/reports/2023-08-gmx-fv,Gmx Fv,EVM,Solidity,,H=0;M=0;L=0;NC=0;G=0,,,,,,,2023-08-01,2023-08-01
code4rena,https://code4rena.com/reports/2023-08-goodentry,Goodentry,EVM,Solidity,,H=36;M=48;L=0;NC=0;G=0,high,,,,,,2023-08-01,2023-08-01
code4rena,https://code4rena.com/reports/2023-08-livepeer,Livepeer,EVM,Solidity,,H=12;M=18;L=0;NC=0;G=0,high,,,,,,2023-08-01,2023-08-01
code4rena,https://code4rena.com/reports/2023-08-pooltogether,Pooltogether,EVM,Solidity,,H=12;M=66;L=0;NC=0;G=0,high,,,,,,2023-08-01,2023-08-01
code4rena,https://code4rena.com/reports/2023-08-shell,Shell,EVM,Solidity,,H=6;M=0;L=0;NC=0;G=0,high,,,,,,2023-08-01,2023-08-01
code4rena,https://code4rena.com/reports/2023-08-verwa,Verwa,EVM,Solidity,,H=48;M=18;L=0;NC=0;G=0,high,,,,,,2023-08-01,2023-08-01
code4rena,https://code4rena.com/reports/2023-09-asymmetry,Asymmetry,EVM,Solidity,,H=30;M=60;L=0;NC=0;G=0,high,,,,,,2023-09-01,2023-09-01
code4rena,https://code4rena.com/reports/2023-09-centrifuge,Centrifuge,EVM,Solidity,,H=0;M=48;L=0;NC=0;G=0,medium,,,,,,2023-09-01,2023-09-01
code4rena,https://code4rena.com/reports/2023-09-delegate,Delegate,EVM,Solidity,,H=0;M=12;L=0;NC=0;G=0,medium,,,,,,2023-09-01,2023-09-01
code4rena,https://code4rena.com/reports/2023-09-maia,Maia,EVM,Solidity,,H=18;M=72;L=0;NC=0;G=0,high,,,,,,2023-09-01,2023-09-01
code4rena,https://code4rena.com/reports/2023-09-ondo,Ondo,EVM,Solidity,,H=0;M=24;L=0;NC=0;G=0,medium,,,,,,2023-09-01,2023-09-01
code4rena,https://code4rena.com/reports/2023-09-venus,Venus,EVM,Solidity,,H=18;M=18;L=0;NC=0;G=0,high,,,,,,2023-09-01,2023-09-01
code4rena,https://code4rena.com/reports/2023-10-badger,Badger,EVM,Solidity,,H=6;M=36;L=0;NC=0;G=0,high,,,,,,2023-10-01,2023-10-01
code4rena,https://code4rena.com/reports/2023-10-brahma,Brahma,EVM,Solidity,,H=0;M=24;L=0;NC=0;G=0,medium,,,,,,2023-10-01,2023-10-01
code4rena,https://code4rena.com/reports/2023-10-canto,Canto,EVM,Solidity,,H=6;M=30;L=0;NC=0;G=0,high,,,,,,2023-10-01,2023-10-01
code4rena,https://code4rena.com/reports/2023-10-ens,Ens,EVM,Solidity,,H=0;M=6;L=0;NC=0;G=0,medium,,,,,,2023-10-01,2023-10-01
code4rena,https://code4rena.com/reports/2023-10-ethena,Ethena,EVM,Solidity,,H=0;M=24;L=0;NC=0;G=0,medium,,,,,,2023-10-01,2023-10-01
code4rena,https://code4rena.com/reports/2023-10-nextgen,Nextgen,EVM,Solidity,,H=30;M=72;L=0;NC=0;G=0,high,,,,,,2023-10-01,2023-10-01
code4rena,https://code4rena.com/reports/2023-10-opendollar,Opendollar,EVM,Solidity,,H=12;M=90;L=0;NC=0;G=0,high,,,,,,2023-10-01,2023-10-01
code4rena,https://code4rena.com/reports/2023-10-party,Party,EVM,Solidity,,H=12;M=42;L=0;NC=0;G=0,high,,,,,,2023-10-01,2023-10-01
code4rena,https://code4rena.com/reports/2023-10-wildcat,Wildcat,EVM,Solidity,,H=36;M=60;L=0;NC=0;G=0,high,,,,,,2023-10-01,2023-10-01
code4rena,https://code4rena.com/reports/2023-10-zksync,Zksync,EVM,Solidity,,H=36;M=132;L=0;NC=0;G=0,high,,,,,,2023-10-01,2023-10-01
code4rena,https://code4rena.com/reports/2023-11-betafinance,Betafinance,EVM,Solidity,,H=0;M=30;L=0;NC=0;G=0,medium,,,,,,2023-11-01,2023-11-01
code4rena,https://code4rena.com/reports/2023-11-canto,Canto,EVM,Solidity,,H=6;M=12;L=0;NC=0;G=0,high,,,,,,2023-11-01,2023-11-01
code4rena,https://code4rena.com/reports/2023-11-kelp,Kelp,EVM,Solidity,,H=18;M=12;L=0;NC=0;G=0,high,,,,,,2023-11-01,2023-11-01
code4rena,https://code4rena.com/reports/2023-11-panoptic,Panoptic,EVM,Solidity,,H=12;M=30;L=0;NC=0;G=0,high,,,,,,2023-11-01,2023-11-01
code4rena,https://code4rena.com/reports/2023-11-shellprotocol,Shellprotocol,EVM,Solidity,,H=0;M=0;L=0;NC=0;G=0,,,,,,,2023-11-01,2023-11-01
code4rena,https://code4rena.com/reports/2023-11-zetachain,Zetachain,EVM,Solidity,,H=84;M=204;L=0;NC=0;G=0,high,,,,,,2023-11-01,2023-11-01
code4rena,https://code4rena.com/reports/2023-12-autonolas,Autonolas,EVM,Solidity,,H=30;M=30;L=0;NC=0;G=0,high,,,,,,2023-12-01,2023-12-01
code4rena,https://code4rena.com/reports/2023-12-ethereumcreditguild,Ethereumcreditguild,EVM,Solidity,,H=24;M=150;L=0;NC=0;G=0,high,,,,,,2023-12-01,2023-12-01
code4rena,https://code4rena.com/reports/2023-12-initcapital,Initcapital,EVM,Solidity,,H=18;M=72;L=0;NC=0;G=0,high,,,,,,2023-12-01,2023-12-01
code4rena,https://code4rena.com/reports/2023-12-particle,Particle,EVM,Solidity,,H=24;M=90;L=0;NC=0;G=0,high,,,,,,2023-12-01,2023-12-01
code4rena,https://code4rena.com/reports/2023-12-revolutionprotocol,Revolutionprotocol,EVM,Solidity,,H=24;M=84;L=0;NC=0;G=0,high,,,,,,2023-12-01,2023-12-01
code4rena,https://code4rena.com/reports/2024-01-canto,Canto,EVM,Solidity,,H=12;M=12;L=0;NC=0;G=0,high,,,,,,2024-01-01,2024-01-01
code4rena,https://code4rena.com/reports/2024-01-curves,Curves,EVM,Solidity,,H=30;M=60;L=0;NC=0;G=0,high,,,,,,2024-01-01,2024-01-01
code4rena,https://code4rena.com/reports/2024-01-decent,Decent,EVM,Solidity,,H=24;M=30;L=0;NC=0;G=0,high,,,,,,2024-01-01,2024-01-01
code4rena,https://code4rena.com/reports/2024-01-init-capital-invitational,Init Capital Invitational,EVM,Solidity,,H=18;M=24;L=0;NC=0;G=0,high,,,,,,2024-01-01,2024-01-01
code4rena,https://code4rena.com/reports/2024-01-opus,Opus,EVM,Solidity,,H=24;M=54;L=0;NC=0;G=0,high,,,,,,2024-01-01,2024-01-01
code4rena,https://code4rena.com/reports/2024-01-renft,Renft,EVM,Solidity,,H=42;M=96;L=0;NC=0;G=0,high,,,,,,2024-01-01,2024-01-01
code4rena,https://code4rena.com/reports/2024-01-salty,Salty,EVM,Solidity,,H=36;M=186;L=0;NC=0;G=0,high,,,,,,2024-01-01,2024-01-01
code4rena,https://code4rena.com/reports/2024-02-ai-arena,Ai Arena,EVM,Solidity,,H=48;M=54;L=0;NC=0;G=0,high,,,,,,2024-02-01,2024-02-01
code4rena,https://code4rena.com/reports/2024-02-althea-liquid-infrastructure,Althea Liquid Infrastructure,EVM,Solidity,,H=6;M=24;L=0;NC=0;G=0,high,,,,,,2024-02-01,2024-02-01
code4rena,https://code4rena.com/reports/2024-02-hydradx,Hydradx,EVM,Solidity,,H=6;M=60;L=0;NC=0;G=0,high,,,,,,2024-02-01,2024-02-01
code4rena,https://code4rena.com/reports/2024-02-spectra,Spectra,EVM,Solidity,,H=0;M=12;L=0;NC=0;G=0,medium,,,,,,2024-02-01,2024-02-01
code4rena,https://code4rena.com/reports/2024-02-tapioca,Tapioca,EVM,Solidity,,H=72;M=192;L=0;NC=0;G=0,high,,,,,,2024-02-01,2024-02-01
code4rena,https://code4rena.com/reports/2024-02-thruster,Thruster,EVM,Solidity,,H=0;M=30;L=0;NC=0;G=0,medium,,,,,,2024-02-01,2024-02-01
code4rena,https://code4rena.com/reports/2024-02-uniswap-foundation,Uniswap Foundation,EVM,Solidity,,H=0;M=0;L=0;NC=0;G=0,,,,,,,2024-02-01,2024-02-01
code4rena,https://code4rena.com/reports/2024-02-wise-lending,Wise Lending,EVM,Solidity,,H=30;M=102;L=0;NC=0;G=0,high,,,,,,2024-02-01,2024-02-01
code4rena,https://code4rena.com/reports/2024-03-abracadabra-money,Abracadabra Money,EVM,Solidity,,H=24;M=96;L=0;NC=0;G=0,high,,,,,,2024-03-01,2024-03-01
code4rena,https://code4rena.com/reports/2024-03-acala,Acala,EVM,Solidity,,H=18;M=24;L=0;NC=0;G=0,high,,,,,,2024-03-01,2024-03-01
code4rena,https://code4rena.com/reports/2024-03-canto,Canto,EVM,Solidity,,H=12;M=18;L=0;NC=0;G=0,high,,,,,,2024-03-01,2024-03-01
code4rena,https://code4rena.com/reports/2024-03-coinbase,Coinbase,EVM,Solidity,,H=6;M=12;L=0;NC=0;G=0,high,,,,,,2024-03-01,2024-03-01
code4rena,https://code4rena.com/reports/2024-03-dittoeth,Dittoeth,EVM,Solidity,,H=42;M=54;L=0;NC=0;G=0,high,,,,,,2024-03-01,2024-03-01
code4rena,https://code4rena.com/reports/2024-03-gitcoin,Gitcoin,EVM,Solidity,,H=6;M=0;L=0;NC=0;G=0,high,,,,,,2024-03-01,2024-03-01
code4rena,https://code4rena.com/reports/2024-03-neobase,Neobase,EVM,Solidity,,H=6;M=42;L=0;NC=0;G=0,high,,,,,,2024-03-01,2024-03-01
code4rena,https://code4rena.com/reports/2024-03-ondo-finance,Ondo Finance,EVM,Solidity,,H=6;M=24;L=0;NC=0;G=0,high,,,,,,2024-03-01,2024-03-01
code4rena,https://code4rena.com/reports/2024-03-phala-network,Phala Network,EVM,Solidity,,H=0;M=24;L=0;NC=0;G=0,medium,,,,,,2024-03-01,2024-03-01
code4rena,https://code4rena.com/reports/2024-03-pooltogether,Pooltogether,EVM,Solidity,,H=6;M=48;L=0;NC=0;G=0,high,,,,,,2024-03-01,2024-03-01
code4rena,https://code4rena.com/reports/2024-03-revert-lend,Revert Lend,EVM,Solidity,,H=36;M=150;L=0;NC=0;G=0,high,,,,,,2024-03-01,2024-03-01
code4rena,https://code4rena.com/reports/2024-03-taiko,Taiko,EVM,Solidity,,H=30;M=84;L=0;NC=0;G=0,high,,,,,,2024-03-01,2024-03-01
code4rena,https://code4rena.com/reports/2024-03-zksync,Zksync,EVM,Solidity,,H=6;M=24;L=0;NC=0;G=0,high,,,,,,2024-03-01,2024-03-01
code4rena,https://code4rena.com/reports/2024-04-dyad,Dyad,EVM,Solidity,,H=60;M=54;L=0;NC=0;G=0,high,,,,,,2024-04-01,2024-04-01
code4rena,https://code4rena.com/reports/2024-04-gondi,Gondi,EVM,Solidity,,H=102;M=120;L=0;NC=0;G=0,high,,,,,,2024-04-01,2024-04-01
code4rena,https://code4rena.com/reports/2024-04-lavarage,Lavarage,EVM,Solidity,,H=18;M=24;L=0;NC=0;G=0,high,,,,,,2024-04-01,2024-04-01
code4rena,https://code4rena.com/reports/2024-04-noya,Noya,EVM,Solidity,,H=138;M=378;L=0;NC=0;G=0,high,,,,,,2024-04-01,2024-04-01
code4rena,https://code4rena.com/reports/2024-04-panoptic,Panoptic,EVM,Solidity,,H=12;M=54;L=0;NC=0;G=0,high,,,,,,2024-04-01,2024-04-01
code4rena,https://code4rena.com/reports/2024-04-renzo,Renzo,EVM,Solidity,,H=48;M=84;L=0;NC=0;G=0,high,,,,,,2024-04-01,2024-04-01
code4rena,https://code4rena.com/reports/2024-05-arbitrum-foundation,Arbitrum Foundation,EVM,Solidity,,H=12;M=12;L=0;NC=0;G=0,high,,,,,,2024-05-01,2024-05-01
code4rena,https://code4rena.com/reports/2024-05-bakerfi,Bakerfi,EVM,Solidity,,H=24;M=48;L=0;NC=0;G=0,high,,,,,,2024-05-01,2024-05-01
code4rena,https://code4rena.com/reports/2024-05-canto,Canto,EVM,Solidity,,H=0;M=24;L=0;NC=0;G=0,medium,,,,,,2024-05-01,2024-05-01
code4rena,https://code4rena.com/reports/2024-05-loop,Loop,EVM,Solidity,,H=6;M=0;L=0;NC=0;G=0,high,,,,,,2024-05-01,2024-05-01
code4rena,https://code4rena.com/reports/2024-05-munchables,Munchables,EVM,Solidity,,H=12;M=24;L=0;NC=0;G=0,high,,,,,,2024-05-01,2024-05-01
code4rena,https://code4rena.com/reports/2024-05-olas,Olas,EVM,Solidity,,H=12;M=120;L=0;NC=0;G=0,high,,,,,,2024-05-01,2024-05-01
code4rena,https://code4rena.com/reports/2024-05-predy,Predy,EVM,Solidity,,H=24;M=48;L=0;NC=0;G=0,high,,,,,,2024-05-01,2024-05-01
code4rena,https://code4rena.com/reports/2024-06-badger,Badger,EVM,Solidity,,H=0;M=12;L=0;NC=0;G=0,medium,,,,,,2024-06-01,2024-06-01
code4rena,https://code4rena.com/reports/2024-06-gondi,Gondi,EVM,Solidity,,H=0;M=0;L=0;NC=0;G=0,,,,,,,2024-06-01,2024-06-01
